4086,顶盖也没有,,,
4109,没什么卵用，都没用玩过。,,,
4130,赠品没有，连网页都改了，沟通了之后几天才发，结果发过来的还是满瓶灰尘，生产日期是14年的，保质期只剩几个月了。,,,
4148,?('?' )?                             (??&omega;??)?? ?('?' )?,,,
4153,我买的是东芝品牌，给我的是其它品牌，客服叫我自己联系店铺，有这种道理吗,,,
4159,刚买1天就降价100，表示伤不起。,,,
4160,很期待效果哦,,,
4162,我也是醉了我还以为有贴膜,,,
4164,选的什么快递，还要去他的物流点取货。走了十多分钟，现在快递没送到家，送到楼下总行吧。,,,
4167,还比较去?！！！！！！！！,,,
4173,反应不灵敏,,,
4175,??夏普 (SHARP) LCD-50SU460A 50英寸4K超高清wifi智能网络液晶平板电视机（黑色）,,,
4181,没有用，使用后完全无法弄造型，可能还要配别的，味道倒不大，,,,
4193,送家人的，不知道怎么样,,,
4195,水有点浑,,,
4201,没什么用。。反正是送的 这样吧,,,
4215,什么东西，手机没信号，内六角螺丝托扣,,,
4222,特意买了拿到北方给小孩用，除夕夜开始用的，每天仅夜间使用，用了12天设备就不工作了，结果就没有结果了,,,
4223,当身体油用了，混合着身体乳一起用，没什么大的感觉,,,
4235,头天下的单，没想到第二天就到了。,,,
4245,/首次购买，较为滿意,,,
4251,..................,,,
4260,了了了了来咯我了了了了了了了了,,,
4268,不建议购买！,,,
4269,1、螺旋盖滑丝 2、气味跟之前朋友从国外带回来的不一样（这个有香味，朋友送的木有味道）3、浓稠度较之前的稀,,,
4273,很不负责任，次次都这样洗发露都有好多倒出来下次不来买了。。。。。。。。,,,
4282,未使用，最后一节不能固定，求解,,,
4294,ems？哈哈哈真是够了九天！！！,,,
4295,一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般,,,
4296,我只是要说为什么我开个发票这么难，真是够了。,,,
4297,煮了有股醋的味道不知道为什么,,,
4303,无论如何，每年都买，&ldquo;电脑报&rdquo;合订本的内容是一年不如一年了。,,,
4334,骗子，购买的时候是28个的，收到只有一个，骗子店家,,,
4338,/7/7/7/7,,,
4341,刚开始使用。。还没有什么问题,,,
4348,哈哈哈哈哈哈哈哈灌灌灌灌,,,
4358,都吃完了，也没见得什么效果，骗钱的吧！,,,
4360,性价比略低。东西可用,,,
4365,看视频的时候有点吱吱的声音不知道什么情况,,,
4377,第一次尝试,,,
4385,实物跟图片相差太远，比我想象的小太多了,,,
4389,真的和说的一点都不一样、看来真的是刷单刷出来的,,,
4395,很白，撕开保护膜居然有黑印，和客服联系，人家说厂家发的货，担心是返修机。,,,
4400,长度刚刚的，哈哈。,,,
4402,痘痘反而更大！！掌握不好的别乱用,,,
4408,说好的赠送。结果没有。怎么啦？要相信你们,,,
4416,凑合着穿吧,,,
4417,声音确实是大,,,
4418,发票呢？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？恩？？？？？？？？？？？？？？？？,,,
4434,冲两次米4就没电了,,,
4437,老牌西门子。等你好好服务。,,,
4460,妈的，我换货 卖家根本不给发货，是个骗子，大家千万别去买，几十块当送给你,,,
4465,以前用过的 但是这次在网上买的不咋样 感觉洗发水里掺了水的 很稀 慎购！！,,,
4474,寄过来的时候瓶口根本没有塑封条，也就是说如果中途哪个倒了换了也不得而知,,,
4475,用了好几天没有一点效果,,,
4492,不能waif打印的,,,
4498,&hellip;&hellip;先不说,,,
4501,点不了,,,
4502,不是经常使用，无法可管评判其具体效果,,,
4505,好好好好好好好好好好,,,
4514,暂时还没效果 天哪 要多久,,,
4515,。。。。。,,,
4516,风扇的噪音大～只听到声音～没什么风～快递还没送到家～以前我买京东的东西～都是送到家的,,,
4535,....,,,
4539,有气泡。,,,
4548,一分钱一分货。比之前买的差多了,,,
4549,本来想买的 发现没钱了 只好退订了 哇哇哇哇哭,,,
4559,冷冻不结冰  矿泉水都冻不死冰?,,,
4585,黄瓜不是图片上的品种，只发芽了四棵,,,
4587,买来了苹果用不了，,,,
4590,洗完后，有點乾澀。也不知道真的能凈妝嗎,,,
4624,很一般化，骗子商家。再也不会相信京东合作商家了,,,
4626,跟实物一样,,,
4629,噪声太大,,,
4631,2015年底产,,,
4633,活动时候入手的！,,,
4643,以前防伪在面板下面，需要刮开涂层。现在都在包装袋上贴的条形码。,,,
4652,没有收到发票，而且快递小哥，只送到楼下，没有送货上门，自己搬上楼，收货没有任何签和，没有任何收到凭据,,,
4657,感觉没什么用,,,
4665,不想说多余的话了,,,
4667,618一起买了三个，包装可不咋地,,,
4670,经常购买。希望能够给予更多优惠和折扣。,,,
4688,什么玩意啊，根本和手机不匹配，千万别买,,,
4705,[追评]申请返现,,,
4706,组装了，感觉缺点什么，和图有点小差据,,,
4711,用完继续用你们家产品,,,
4718,灰尘到处都是,,,
4725,没效果，蟑螂不吃,,,
4733,自营的东西也有被动过的。给个解释。,,,
4735,在亚马逊买了这么多年终于相信亚马逊拿非卖品的商家赠品小样卖钱的传说是真的了，偌大个亚马逊居然做这种事情还标着厂商建议零售价75元，厂商明明写的非卖品好吗？还不能退货!,,,
4738,跟手机根本就不搭，角度都不一样,,,
4748,..........................,,,
4749,东西还没拿到！怎么就签收了！你发那了？,,,
4752,真是一分钱一分货，才买了一个月就生锈了?,,,
4769,声音有点小!,,,
4774,太大了，有点不习惯,,,
4777,下次应该送两个，希望改进，呵呵呵,,,
4789,? 小米 红米 4A 全网通 2GB内存 16GB ROM 玫瑰金色 移动联通电信4G手机 双卡双待,,,
4793,给妈妈买的，买的第三部了，我想说，上次买了两部，答应送一个背包的，没见到东西。,,,
4795,实物和介绍不附，没有金属包边,,,
4806,试用中，暂时未发现问题,,,
4816,怎么邮过来的时候连个外包装也没有啊 同时也没感觉很保湿,,,
4821,刚拿到手还没有体验，以后在评价,,,
4824,习 大 大万岁！中华人民共和国万岁！！,,,
4836,这个我确实没收到，骗人的,,,
4860,给妈妈买的，不知道好不好，就是什么都不送,,,
4868,又说赠送视频，在哪！骗人的！,,,
4889,我买的三件套，但只发了水和乳液，请问三件套的洗面奶呢？被吃了？,,,
4908,没有纸盒包装，打开盖子发现管口居然没有塑封口？不敢使用，我之前在香港买的都有纸盒和管口塑封的。,,,
4926,我现在充不里了电了。,,,
4930,发来个开过封的，还没有数据线，已申请退货,,,
4942,是买回来给公司底下的一个工厂使用的,,,
4953,臭脚！！！！！！！！,,,
4958,?(????)?　,,,
4967,不是无纺布,,,
4976,晚上用声音太大了，购买的不是很理想。,,,
4979,赠品在哪儿？？？？？？？？？？？？？？？？？？？？,,,
4994,里面居然有其他人的名字，而且取卡针也没有&hellip;,,,
5003,老媽很喜歡,,,
5036,书籍已收到，资料请发qq邮箱：150432705，谢谢,,,
5037,我的右侧的耳机没声了！能换新的不去？,,,
5040,一点不吸水，拿掉尿片屁屁都是湿的，别的牌子不会这样,,,
5043,因为不给我送金宇彬的袋子哼╭(╯^╰)╮明明留言了给我送个金宇彬的袋子为什么不给我送,,,
5052,给朋友买的，感觉比我的荣耀8还要好一点,,,
5056,完全没效果，头屑反而增多了。,,,
5059,东西大差了，,,,
5060,底座有一个螺丝安不上,,,
5081,yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyybbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,,,
5085,实际内存60  被吃的太多了,,,
5086,赠送的东西还要评价？,,,
5091,屏幕大。价格便宜,,,
5098,说的是4G内存，但是拿回来看了一下不是，受骗了这个店铺真能骗人，希望大家不要在这店里买东西了，这个店和厂家早晚关门，骗老子，我诅咒你们的，，，，，，，，，，，，，,,,
5108,鞋柜也是难看到极点了 。,,,
5110,相当好，价格便宜！,,,
5123,不晓得说啥子，也不想说啥子,,,
5133,饿饿饿饿饿饿饿饿饿饿饿饿,,,
5150,下单5天后才才发货呀？联系厂家根本就没有反应，很气人的！最多给一星！,,,
5170,携带方便，携带方便，携带方便,,,
5189,给朋友买的，不知道咋样,,,
5190,留着夏天用的,,,
5199,太骗人了，简直就是玩具吗？有种上当的感觉。,,,
5202,老人机？支持国产,,,
5203,用过感觉没洗净一样黏黏的,,,
5221,多余<br/>多余<br/>送不送无要紧,,,
5222,现在用着没啥问题！唯一 一点就是放着水打开一下盖子立马就盖上就不工作了！还要按下启动,,,
5225,，，，，，，，，，，,,,
5230,..我自己使用的是魅族note5摄像头1300，5s也是1300。但是拍出来的效果很不一样。附图自己看，自己评价,,,
5231,感觉用途不大，除了装逼，别的没啥大用,,,
5232,下完订单。赵尼娘!纯属骗子。,,,
5248,客服只会重复那两句话的，,,,
5258,还没吃，不知道味道如何,,,
5266,什么茶叶还白茶呢，一B,,,
5270,%E4%B8%9D%E4%B8%9D%E5%85%A5%E6%89%A3%E4%B8%A8%E5%AD%90,,,
5280,说好的赠送的电源适配器呢？,,,
5285,噗,,,
5297,喷出来的是雾状，里面装的是科颜氏的黄瓜水。,,,
5301,价格比较优惠，2018年底到期,,,
5303,快递  没有通知都给我签收了   还要自己打电话去问东西到了没有,,,
5329,袜子都没有收到，还评价什么？,,,
5332,我是混合型的皮肤，但是这款用完，感觉脸上的水分被抽干了,,,
5336,不如同厂的1.5匹质量,,,
5342,肥,,,
5343,充电5小时播放2小时,,,
5359,不知道怎么回事连接不上,,,
5361,了588896654478,,,
5374,钱付了，火机没收到,,,
5381,东西,,,
5397,那点子温度计测了下温度，冷冻室-19度，但冷藏室开到6也只有7度。懒得退货了,,,
5400,也不知道是不是正品··好像和以前的不太一样··香味持续不久··味道也很快就散尽了··起码我感觉不是正品··,,,
5401,电视买小了，想换客服不同意,,,
5411,我喝不习惯,,,
5412,"一份价钱一份货,膜小了一圈,下边的两角还贴不严实.以后不会再买了",,,
5420,没有用，吃了两瓶没有一点效果，骗人的。,,,
5430,本人没有收到任何电话、短信、邮件，订单就已经显示完成了。,,,
5435,外层塑料包装是打开的，瓶口也没有封起来，还不能自助退货。,,,
5438,川宇（kawau）读卡器 Micro SD/T-Flash TF读卡器,,,
5440,现在都没用，等用了，在具体评论,,,
5460,卫生纸国际版柔韧4层180g*10卷有芯卷纸,,,
5462,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,,,
5463,照片里是有配套的木香皂盒的，实际收货没有。。。。。,,,
5476,%E4%BB%94%E7%BB%86%E7%9C%8B%E4%B8%8A%E9%9D%A2,,,
5486,感觉用一次要用好多但是一点作用也没有。感觉就好像根本就没用它一样。,,,
5490,不知道是膜生产的时候没有做好还是什么原因，我贴的时候，揭开保护膜之后，贴到手机上有颗粒，我反复贴了几次，都改善不了。算了，就凑活着用吧。,,,
5494,售后安装一般没有详细讲解对功能也不熟悉还不如我接地线没给装好就那么塞空里了管接的也不理想,,,
5501,用着没效果。。以后不会再买,,,
5506,还没收到货点错了确认收货怎么办,,,
5515,描述的4到6片叶子，收到货只有三片叶子，,,,
5531,88525886666,,,
5535,收到货了，但蜜全部结晶了，不知道是真是假？,,,
5538,挺恩&hellip;&hellip;&hellip;&hellip;&hellip;！！,,,
5550,根本一点用也没有 ，用了和没用一样,,,
5568,这质量，不敢 恭维。干透以后也没干活，过了四小时，换了件衣服甲油就起一块一块的，掉了。和以前用的完全不同。,,,
5590,看不出来三合一 明明两个孔是一样大的,,,
5594,..............,,,
5612,哈哈哈，用来做收藏就行了。不要想着武起来。   我就打算摆我电脑桌上,,,
5614,一星都多了，膜上面有折痕,,,
5616,帮别人买的,,,
5624,是国行,,,
5628,收到的产品生锈的,,,
5629,一次只能充一次满电，还一万毫安，呵呵哒,,,
5632,还没开始用不知道怎样,,,
5638,现在还没有事情[追评],,,
5645,感觉含酒精，而且用着干干的,,,
5660,异味太大，想知道材质是什么塑料？,,,
5661,只有**会买,,,
5669,。。。,,,
5686,蚊香有点潮了 都点不燃 没有什么灭蚊效果,,,
5699,11111111,,,
5703,没见有配送的呢！骗人的,,,
5723,"好不容易带回家，打开一看,这也太小了吧？",,,
5726,时间久远，不见了，想着也就***也就没有说什么,,,
5727,回来之后就扔了,,,
5729,里边的苹果，都挤了，没几个好的。,,,
5734,省燃料,,,
5748,商品到了两天了   还没送    我在百度上查了一下   说电话联系不上了    不知道是不是老板写错了,,,
5753,还没收到。。。不小心点到收货了，到了给我发信息啊！！！,,,
5757,物品收到  不知道是不是真的,,,
5759,应该是二手机来的，充电口歪的，轻轻翘一下，断了，，我能说什么呢？白瞎我*,,,
5762,快递送来的时候，外面的纸箱上一个洞，这个也就算了，沐浴露按压的地方是弹开的，都流出来了。,,,
5773,是美的的老客户了，一直相信美的的质量及服务&hellip;,,,
5776,真的是神器吗,,,
5786,回来都流出来了，看量就没有400ML，而且下单半月才配送……,,,
5790,用后再晒单。,,,
5806,还不如地摊*。,,,
5819,还没有用，用过再来加评?,,,
5831,赠品嘛，质量肯定不是太好,,,
5832,唇膏是好的，可是颜色跟网上的完全不一样,,,
5848,试用一下再评,,,
5864,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵,,,
5877,质量查,,,
5883,去年买的170，今年得买175，越来越胖了,,,
5890,买完了  降价了    ,,,
5893,打开包装，滤清器边缘有磨损的痕迹，不知道是怎么回事,,,
5902,这一政策，^_正在私我哦你不知,,,
5909,QWERTY,,,
5910,能给ipad冲上电,,,
5917,本来是想要30防晒的 50倍的感觉平时用不到,,,
5919,是WPK文件格式的，根本不能装安卓，感觉就像买了个功能机，建议大家不要买，网上搜教程你会吐，看不了直播,,,
5924,护发素流出来了，包装盒里到处都是！,,,
5926,为什么没有手套 摊手,,,
5943,我打这1分，是因为没有0分！,,,
5947,下次继续购买,,,
5955,hhhhhhhhhh,,,
5970,价格便宜，所以没灯配，会生锈的，各位自己考虑，我算是无所谓的了。,,,
5973,.......................................,,,
5982,才刚刚用，还没看见效果,,,
5988,冷冻室太小了。,,,
6000,辣眼睛，浓浓的酒精味，再也不敢用了,,,
6002,硬度不够，跟预料一样,,,
6019,味道比较怪，用来洗身上的防晒霜了。,,,
6023,包装盒被拆开，封口也打开了，液体只剩了一半。对肤色没有一点修正作用，顶多是个防晒霜,,,
6024,我想问一下卖家你送的礼品呢？,,,
6031,补发的东西居然9天还没到，我也不知道是不是嫌购买得少，不被重视。这样的服务态度，自己想吧,,,
6055,暂时还没发现缺点哦！,,,
6058,京东自营的东西也不能完全相信，加大加小的按键都按不到！,,,
6059,~~~~~,,,
6079,乐乐乐乐乐乐乐乐,,,
6083,一点用都没有，电死老子了,,,
6088,[追评]套餐一有充电宝呀，我怎么没有收到，为了充电宝拍的套餐一的，怎么没有啊？,,,
6089,商品描述有误差,,,
6091,刚开始声音不大，用了几天之后声音变大多了,,,
6100,还没有用，就是感觉油有点多！,,,
6140,东东收到很-般，一分价钱一分货。,,,
6150,买到手就出现了故障，现在用不了了。,,,
6158,书是回来了，自己去取的，快递员也没给送连个电话回来三天了，都没打，啥意思啊？,,,
6165,我要的是玫红色   发的这是什么颜色,,,
6166,不知道有没有效,,,
6172,一片味道都没有，什么加糖奶粉，根本就是骗人的，谁买谁上当,,,
6173,赠品，没用过，冬天马上过去了  ,,,
6176,老三洋用了六年了&hellip;&hellip;添一台，换着用&hellip;&hellip;,,,
6180,k6666666666666,,,
6188,给快递小哥的，不解释&hellip;&hellip;,,,
6203,生产日期还是2012年的，这都成货了吧。。。我晕。、,,,
6207,之前在专柜买过 盖子和专柜不一样 用了一次感觉脸上有点烧 就没用了,,,
6211,差差差  等了5天才到货,,,
6217,定型效果也就那么回事~~~用完后果断把头发剪短了~~,,,
6218,真的不是机油换了个盒子装？我发誓我是抹了一点它在脸上，当天就冒痘的,,,
6237,妈妈现在还不接受按摩一类的东西，所以没有使用，后续予以使用评价,,,
6238,完全没有用  直接跟包装一起扔掉了,,,
6249,。。。。，，,,,
6265,不知道怎么回事，感觉味道跟之前的不太一样！,,,
6267,只有62g大骗子。。,,,
6275,??????????,,,
6282,煮的蛋很嫩，很巴适,,,
6286,不喷不知道，喷啦，还得洗掉，色差大的很！,,,
6307,一分价钱一分货，就这样。。。。。,,,
6319,是新机，可摄像头里为什么有毛毛？看了其他评论，还不知道该怎么办！有没有跟我一样的情况？退货？,,,
6326,送妈妈,,,
6330,.......问,,,
6336,冷藏小了些,,,
6342,???????,,,
6345,一颗星给快递的，本产品仓库在我们这，几站路都到了 ，还让我多等一天！,,,
6369,都是胶,,,
6372,给老婆买的，每天早起都给她煮个蛋。,,,
6374,颜色和上一次不一样,,,
6377,不配套，锁屏键跟音量键相反,,,
6382,塑料盒已破损，和之前买的图标也不同。申请退货，得发照片到邮箱，发就发呗。,,,
6392,老是炸线是咋回事啊,,,
6416,小物件 也没啥优劣好坏分的,,,
6420,才吃一次有点香味，感觉包装不显档次！效果吃完再评...,,,
6429,是个哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,,
6449,四周还是有气泡，和贴膜手艺无关,,,
6456,本来看到写的是MX4，就买了，结果发过来一个pro。这已经是第二次了,,,
6473,没用4个就一个亮,,,
6474,有点留污垢，不是打磨版的。,,,
6475,今天在沃尔玛买的，118，保质期到2012年3月，有包装盒，但是没密封，不知道这种是不是都没密封的，所以有点担心被打开过影响防晒效果。,,,
6487,为什么这一次购买的奶粉没有税收发票？,,,
6493,能,,,
6515,邮政不给送，现在还拿不到。,,,
6521,用了来评价，效果真不咋的…………,,,
6528,&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,,,
6531,鼓楼区,,,
6540,8.89E+13,,,
6557,和以前使用的感觉不一样，要求退货。,,,
6567,骗人啊，，，，，，，，,,,
6588,说好多带一支笔的，结果还是没带！,,,
6614,大家小心了会吃碟，我现在一个碟还在里面。,,,
6630,了了了了了了呃呃呃额额的得得得得得得,,,
6633,老是没声音不知道怎么回事,,,
6634,买了好多东西，但大白兔糖没发给我，联系客服要图，年底太忙，没发也就没了下文,,,
6636,韵达快递在深圳市送货都用了3天，以后有这个快递业务的都不用下单了。货品没有制冷功能我在下单时没有留意到,,,
6639,妈的，退款到2个星期了，能把款退给我不,,,
6642,??????,,,
6646,给男朋友买的 我一个他一个 美滋滋,,,
6651,给妈妈买的，我还没有回去看到实物，实在不知道怎么样，希望和预期的一样吧,,,
6663,冲不上电啊,,,
6668,真正体会到了一回花钱买受气.,,,
6670,买东西送的,,,
6671,说好的发票呢？,,,
6680,以为是漫画，结果90%都是文字，你家小孩3-6岁就能看懂？,,,
6687,我不想说什么，催了又催，18号才拿到货,,,
6689,洗完头发变成干草啊，好想哭,,,
6699,没有20000mAh，太阳能也不能用,,,
6706,好好好好好好好好好好好好好好好好好好好好好好,,,
6709,被拉进联通黑名单了！！！！！,,,
6752,为什么没有发票，发票呢？,,,
6761,其他都是塑封，只有这款是套了个塑料袋,,,
6767,好似有的细了,,,
6784,，手环4天就没电了,,,
6791,！！!!!!!!!!!!!!'nn,,,
6796,相信格力的产品，但是千万不要赶到旺季购买，要不安装让人很头大！,,,
6813,买了两支牙刷，只收到一支，骗人商家,,,
6821,京东 太没有责任心了、买3??圈。居然发货1??圈。却还一直联系不上。什么服务态度啊,,,
6829,声音太大，太大，太大,,,
6849,保质期3年，2014年五月下旬购买的，生产日期却在2011年12月,,,
6858,冷藏室结冰,,,
6867,是不是太阳系列中文版本号线,,,
6870,小包总是底下破开,,,
6875,这款面膜没什么水分 脸都沾不住,,,
6888,染了跟没染没啥区别的么，还以为有多靓,,,
6891,冷藏层好象不工作。[追评],,,
6892,好东东呀好东东呀,,,
6903,看了评论感觉东西不像是真的,,,
6907,没效果！,,,
6927,没鞋底，只有一鞋垫，,,,
6959,前脸LOGO那去了,,,
6970,这么大老远就不知道用东西填充紧凑了再发货。,,,
6971,我5.21号买的货到今天6.11号货都没有收到 上面显示已经签收,,,
6972,很细&hellip;&hellip;&hellip;,,,
6975,在手机SOS功能无法使用，拨打客服热线无法接通！！,,,
6982,买了两天就降价三百。这个我就不说了。二十天了。打了无数个电话，每次都说好好好。就是不给安装。啥意思？？？？？管发货不管安装？？？！！！,,,
7019,给朋友买的，一共买3次了,,,
7029,是否意味着在这两位领导人和各界朋友携手走过,,,
7032,说好的发票呢？发票呢？？？？？？？？？？,,,
7045,感觉没什么用处,,,
7060,帮朋友买的，不知道怎样！,,,
7065,送人的，阿姨还没用。,,,
7072,没用几天旁边的键就掉下来了,,,
7083,上面图片是蓝色的，谁知道回来的是红色啊,,,
7089,效果真不怎么样，基本没用,,,
7102,退了。                         ,,,
7110,未收到此商品,,,
7111,贴上去有泡泡,,,
7113,用过一次，头发还蛮顺的,,,
7121,满58赠送的东西未发！！！昨天下单时怕发货忘记，特意备注的。现在找谁要去？下方显示的售后是宝洁公司的，跟它无关呀？教我下咋办？洗发水外面封好的，发膜没有封，貌似少了，没和超市对比。质量还不知道。,,,
7125,不怎么保暖,,,
7139,跟在店里看的感觉不太一样呢！,,,
7152,不想用需要表达,,,
7156,<br/>容量大<br/><br/>运行稳定<br/><br/><br/>,,,
7170,还有没有返现的,,,
7174,为什么吸尘器的风这么小！吸都吸不了,,,
7181,我没收到货，然后拒签，不给退钱？,,,
7185,6号下单，12号到。。。,,,
7193,寄过来的时候没有生产日期和保质期,,,
7194,差差差差差,,,
7200,感觉和超市的不一样 香味不同 而且感觉没味道,,,
7207,。。。。。。。。。。。。。。。。。。。。。。[追评],,,
7209,。。。。。。。。。。。。。。。。。,,,
7215,去年夏天买的、人懒、一直没来评论,,,
7222,现在想买都没货了...............,,,
7233,1.11E+14,,,
7243,跟原来买的印刷完全不同，不知道真假，网上也查不到如此包装的森田，以后不会买了,,,
7248,充电六小时还没有充满。,,,
7251,我好像没买过这种的，怎么会要我评价,,,
7261,'''''',,,
7282,还凑合吧！就是每次开电视的时候总是反应不出来，打客服说是把头换一下。,,,
7292,给妈妈买的，不知道好不好,,,
7306,试用了一下，家里有个以前在专柜购买时其他系列产品时送的这款乳液的中样，不知道是不是我的错觉，貌似乳液的质地比中样的要稀一些来着，不过味道是一样的,,,
7309,习惯性,,,
7314,声音太大了，不是我想要的那种,,,
7316,用了几天才来评价的,,,
7319,买完半个月才来评论。祛痘没效果,,,
7328,我还没有收到货,,,
7340,拍了台j12血压计，货早已收到付款！17%增值税专用发票没递来？？？？今天已过9月4号了<br/>惠州市仲恺高新区陈江财缘工控自动化设备经营部13928313048李先生的,,,
7354,"是正品物流速度快嘴唇不干了滋润效果好东西不错价格实惠颜色不错抹上很舒服唇膏很好<br/>自定义标签<br/>评价晒单<br/><br/>55呃7打工皇帝和方法消费能够覆盖菲律宾国会<br/>还可输入479字<br/>共0张,还能上",,,
7357,使用半月了没看出什么效果不过我眼皮上有点小白点了不知道是不是眼霜的原因，用完后眼睛有点酸。,,,
7373,"无法读取在viewpad7,只能在手机中使用",,,
7380,&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;,,,
7388,闻起来味道像糖浆，基本没效果,,,
7389,又来买了，感觉挺补水的，但是黑眼圈是去不了的啦。,,,
7393,差差差差！！！！！！,,,
7398,外包装一侧标着进口商是上海博纳泉化妆品有限公司，但没有博纳泉的防伪签。 另一侧写着亚马逊进口直采。,,,
7411,t,,,
7431,客服说洗洗就不掉羽绒了?我也是呵呵了洗洗羽绒都tm的弄一起了,,,
7436,被吃了,,,
7440,***苏宁，818当天价格不同！,,,
7442,声音有点大，再观察段时间,,,
7443,不是说不锈钢的吗？怎么杯底生锈了？,,,
7446,。。。。。。。。。。。。。。。，。，，。。，。。,,,
7463,妈的我没有买,,,
7469,顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶,,,
7475,花头掉了！送来的时候就掉了！为啥不附送502。,,,
7478,感觉声音还是有点大,,,
7481,洛克（ROCK）手机贴膜iphone6钢化膜蓝光防爆膜,,,
7484,&哈哈哈呵呵呵好好好好好好好好好好,,,
7490,)于1947年瑞典创立、和国外很多牌子一样没有中文翻译的、音译过来就是海恩斯莫里斯。,,,
7507,第一次买的时候送了的，这是第二次买，根本就没送！！！,,,
7514,说实话真不怎么样,,,
7525,从收到开始就一直问题不断，震动，到现在是脱水直接没效果，第一次买美的，也是最后一次！,,,
7540,为什么不让说啊？？？？,,,
7555,全是灰  捡的啊   之后卖,,,
7558,水份太多，倒在手上一下就流走了,,,
7571,我真的有点怀疑这个是别人用过的 商标有被撕了一半的痕迹 背后贴的中文签也有磨损 又没封口,,,
7572,应该怎么评价呢  3个月没到,,,
7573,和想象中的有些差距,,,
7574,第一次用就脱水不成功,,,
7590,？！？！？！！,,,
7597,*^_^*,,,
7599,震动声音有点大,,,
7608,三个问题：<br/>1、为什么没有充电器头，只有数据线？<br/>2、太太小<br/>3、说的17号到，为什么18号下午了才到<br/>其他的，至于东西好不好，用了才知道，快递员老远就喊名字也是够拼。<br/>,,,
7614,没什么效果啊，做面霜很油，因人而异吧,,,
7623,有味道。哎&hellip;&hellip;,,,
7635,第一次买艾美特的风扇，品牌做大了，质量却做丢了&hellip;&hellip;,,,
7648,到处都是缝隙，遮不住光,,,
7649,如题，没有什么好说的，一直用N家的东西，这次买的和以前买的感觉很不一样，以后不会再买了,,,
7652,物流真慢，我也是醉了，现在都还没看到是个啥模样,,,
7653,还没喝，不知道，不过没上*以上的都是色浆吧！,,,
7658,只穿一次就不粘了！！！！！！！,,,
7660,*打还包装之后有暴多划痕，上面还有胶,,,
7669,手机上用不了，需要格式化fat,,,
7671,怎么有些按键不怎么灵呢,,,
7672,赠品没有得到,,,
7678,少一星是因为国内买的有透明膜压缩包装。这个没有，,,,
7718,虽然说是搞活动满减买的商品、生产日期是12年初、这都14年初了、啥也不说了,,,
7736,没有指环扣,,,
7748,以为是优盘，结果就是个内存卡和读卡器，***了，有这么**的吗。,,,
7749,收到的和网上见的不一样。还不敢用。,,,
7757,袜子会掉毛，,,,
7767,甜到有点苦，不敢再吃。,,,
7769,老婆说触摸屏有点不灵敏，先mark一下。话费也不知道怎么返还。先看看吧,,,
7770,439755怕怕啪啪啪怕把啊啊啊吧,,,
7775,没注意看尺码表，s对应中国s码，收到后才能知道s是 165 88A的！本身健身，174cm67kg穿上变成紧身衣了！亚马逊尺码表就不能写上s或者m对应的具体参数？s165 88A的！,,,
7779,(? &bull;?_&bull;?)?,,,
7789,和超市买的一样,,,
7794,　　296.以后买东西再找你,,,
7801,送的这些用不着，没有什么意义,,,
7825,送过来的时候要死了，不知道能不能养活,,,
7829,.........................,,,
7839,"我在京东买的手机,为什么没有发票？",,,
7842,还没开始 用，不知道效果如何,,,
7844,勉强只能给一星了，送的东西就这样吧！,,,
7856,听不懂人话。。。,,,
7873,afsfasfasfasfasfasfasfasf,,,
7896,啦咯上去咯女书记1路路通,,,
7905,还没有用，但是连个封口的都没有，一打开就有一大坨在外面。,,,
7908,一套还用分开评价吗,,,
7910,乐乐乐乐乐乐,,,
7915,冰箱的工作声音较大，经海尔售后上门鉴定，找京东平台换一台。,,,
7917,还没用，使用以后在来评价,,,
7918,屁都没,,,
7933,右边耳机没有声音,,,
7936,没有效果，而且买的第二周就又降价了，，,,,
7938,给婆婆大人买的生日礼物,,,
7939,妈的，现在都还没有到,,,
7940,"安装费要了 700 多,每次都加管, 真心不想说啥了,懒得退货就接受了,最后一次买你们家空调",,,
7954,说好的买耳机送这个送到哪里也不知道,,,
7959,我买回来的时候已经接近保质期了,,,
7961,以后还是买京东自营吧,,,
7962,！！！！！！！！,,,
7971,声音大,,,
