3736,awesome，包装完整，亚马逊物流挺好的。用完还要在这买^_^比某东买的要好！价格也就贵那么十几块。
3737,下载的包月电子书，里头好多人名显示的都是OO和XX，虽然我看翻译的书籍也不怎么记人的名字，但这也太渣了吧
3738,一直用这个须泡，打特价买了2罐，囤货。
3739,热得很慢好像不是太热
3740,给弟弟买的，弟弟用了几天，说感觉很好补水！！！还叫我给他多买几块呢
3741,8岁以下的宝宝用比较合适！中国制造！
3742,才买来10天，母机和子机就全部不好用了。打电话给卓越网想退货，却被告知过了7天， 得找厂家联系换货或维修， 不给退货。 千万不要买！！！！ 谁买谁上当！！！
3743,包装很好，主要是价格可以接受，没有实体店卖的那么贵，音质很好。以我的经验来看是真品。
3744,囤货，还没使用，对商品本身不做评价。 但对商品包装有话要讲：送货速度快给予肯定，但商品出库前能不能检查一下包装袋啊！第一次送来，卫生巾的包装袋已经破损，随即在网上申请了换货，第二天换货包装袋没有明显破损了，但是脏兮兮的，还有个类似脚印的痕迹。 实在很郁闷，明明购买的是卫生用品，更何况是产妇卫生用品，居然不是破就是脏，让人连使用的心情都没了！亚马逊出库之前不能检查一下货品吗？这如果放在货架上卖根本就不会有人买！
3745,完全自然不了这双处于秋天的手，夏天用吧，清爽型的哦
3746,和好孩子之前买的那个相比较 塑料和中间硅胶有点单薄 真担心用水烫后对宝宝身体不好 样子挺好看
3747,凑单买了不需要的东西，还不如等降价直接买
3748,产品非常好，信号稳定，信号源也很强，体积很小，出差带也非常方便
3749,充苹果手机，每1%电要10分钟，根本起不了作用，估计比人力发电速度还慢
3750,一般，没有想象的好，不过价钱还值
3751,差评：因为发的明显是旧货.杯子外观油漆有损伤.杯底有不明液体.杯子里有水垢.杯盖内有污渍.杯盖安全锁是损坏的.杯盖不能自行弹开.必须用手而且很费力的掰开.发了第一次评论居然审查没通过.无语。再次评价：居然不让发照片.真是坑
3752,味道不是很好闻，感觉怪怪的味道，不知道是不是正品
3753,不如飞利浦的好用 操作起来不舒服
3754,不好 几乎和淘宝的商品一样
3755,亚马逊卖盗版，书存在严重缺页现象，给客服打电话说已经超过退换货期限他们不负责，这不是我第一次在亚马逊买书出现缺页现象了，亚马逊卖盗版书，亚马逊卖盗版书，亚马逊卖盗版书，还推卸责任，一句过了退换货时间就没自己事了
3756,看着还可以，就这样拉
3757,比想象中的结实很多~什么味道也没有~这个价钱很超值~
3758,喷上去，就像喷了一层水，抹掉后，跟抹掉一层水效果一样。
3759,优点：精致 缺点：价格有点贵，反应迟钝。
3760,外观还不错，可是书写一点也不流畅，起初以为是附赠的墨不好太干，等洗干净换上新买的墨水依旧如此，一点也不像老牌的水准，还不如国产英雄好用，非常非常失望！
3761,收到东西，使用没问题
3762,同仁堂，老牌子，值得信赖。阿胶糕很好吃，很香，软软的。还是应该支持中国的传统保健品，支持国货、支持百年老店。明年继续买同仁堂阿胶。
3763,还不错，就是快递比预计的晚一天，桌子质量很好，就是组装有点费力，不过还是被我一个人搞定了。
3764,包包挺不错的！物流发货也快！性价比高！
3765,"我是很少看外国文学作品.这本是我自己主动买的第一本外国文学作品.在网上也对比了很多种版本的<呼啸山庄>.最后敲定这本,一个原因,翻译的很老练.读起来很舒服."
3766,凑单买的，没有什么大用处
3767,一直用曼秀雷敦的润唇膏 感觉这款味道比薄荷的好又没有佛手柑那款油 所以推荐购买
3768,"看评论有人说不辣,果然一点也不辣........"
3769,牙刷真的很小，比儿童牙刷还小。牙刷毛真的很软
3770,作为卓越老客户 第一次买到包装这么次的东东 完全没有包装 连个袋子都没有 本来就是冲着外观买的 结果就是个烂桃 哭了!!!
3771,东西挺好的，就是慢。第二次回购
3772,真是太薄了，没星酒店也不用这个
3773,质量非常好，跟预期一样。
3774,用了一个月散架了，以前也在亚马逊买过挺好，这次…
3775,"大小与网上标的不一样，小了，还裁歪了而且里面有杂质,胶体不干净."
3776,买了小瓶试用，还挺舒服的。
3777,不错的替换产品。好用
3778,很硬，根本不是软毛，买来就被扔在一边
3779,简洁大方又好看，一点都不输大牌
3780,反正比我的漫步者C2好 听了这个在听C2 C2完全就是垃圾了 因为之前C2的低音你们懂的 所以听了这个的低音完全能接受。我发现这个音响人的位置要正中才能听到2个音响的声音？慢慢来吧 宝宝再说。。。
3781,最近 亚马逊出现了很多类似的小玩意，创意都不错，但是就如这个垃圾桶一样，到手后注塑工艺很差，毛刺多，注塑料感觉有回收料嫌疑，好评也蹊跷的很，很多好评日期很密集，可能是某些厂家利用日系原品直接翻注的 无论是设计版权和东西本身，都对亚马逊品牌造成了负面的影响
3782,狗狗根本就不吃，虽然价格比较低，看来还是一分钱 一分货。
3783,书还不错，就是拿过来的时候装订线那有点瑕疵。
3784,纸张太白，纸质一般，看得很不舒服
3785,KULIQI 库里奇 运动休闲套装，面料差，颜色与网上不一致，总体不理想
3786,先说商品，盖子表面有很多划痕，不影响使用但心里不爽。最不能接受的 是快递，有事第一次没空取，约好过两天取发现包装的亚马逊封条被拆开，可能发现里面的东西一般又用透明胶封上。反正本人要使用就懒得理论，一直在亚马逊购物第一次碰到这种情况，反正以后不会在这里买贵重物品，免得麻烦又影响心情
3787,书的内容和书店买的是一样的，当然是对照着翻看了一下，但是书的厚度明显的不一样，书店的书明显要厚一些，说明最直观的就是纸张厚度的问题了，所以书是否正版我无法确认
3788,虽然狗不是酷爱吃， 但是考虑到价格，确实性价比较高。
3789,书的质量看起来就和盗版的一样，也没有包装，纸张的颜色发黄，也比较薄。看起来不像是进口的啊。
3790,三门柜，组装花了1个多小时，期间中间几块板装错位置了。东西装好后虽然并不完美、甚至比较粗糙，但放在角落装个杂物绰绰有余，关键是自己动手很有成就感，不错！
3791,买一些和衣服一起放在橱子里面，没有感觉有什么特别的效果
3792,贝亲的奶嘴不错，就是稍贵些
3793,可以 用起感觉很好 很舒服 就是有点香
3794,值得拥有！继续努力！
3795,买回来有点味道，而且还是Made In Chian，有点小失望
3796,评论写中文会不会有点low呢。很舒服很贴身，价格也很亲民，夏季应该还会继续购买。
3797,用了一周刷毛就变全白了，，而且刷毛的质感跟原装的完全不同
3798,要想皮肤好，早晚用大宝！
3799,收到后缺了一小块，打开后刺鼻的味道，用手摸了一下表面然后不小心摸了额头，火辣辣的，不知道表面涂了什么东西。有点遗憾
3800,挺软的 回弹可能是快点 但还好 没用过其他牌子 不好对比 另外早上总是掉出来 难道是我耳洞小
3801,防伪标签是破损的，而且有非常非常难闻的橡胶味道。 卖家态度也非常糟糕，退货的时候还要求我承担往返的运费！！！！ 因为实在无法使用（味道太大），所以忍着难受退货了。
3802,全新，很好，价格低。
3803,"东西真的没有用,朋友们别再上当了。"
3804,基本没啥用。觉得拍的图也好一般。
3805,爸妈一直很喜欢用的面霜，很不错！
3806,质量与品质还是不错的，但是收到的东西与商品描述相当不符，描述总长度是34.6厘米，但是实物总长度只有27.5厘米，本次购物不愉快。没办法只能当备用了，还要重新买。退换货比较麻烦。 希望厂家描述尽量靠点谱！
3807,书收到后，非常失望，严重损坏！
3808,"商品包装不怎么样,胀鼓鼓的(非卓越包装).钢架不错,20分钟装好后还很稳.2块隔板侧面和一角处有弯折痕迹,可能是运输或者包装不当引起.一个隔板角有金属毛刺.装上后没什么问题.整体将就,懒得换了."
3809,刚拿到手感觉很滑，以为是化纤的，洗过后就知道是纯棉的，手感好，厚度一般，就是洗过了还有染料味儿，不知道要洗几次才没有～～
3810,"买了那么多书,不管好坏,都懒得写评论,这次真的是... 封面:照片上是蓝色的一本,可是我收到的是红色的 纸张:粗糙,而且前面几张纸的页边有磨损,还脏脏的,感觉这本书不是很新 排版:不怎么好,当然这与亚马逊无关 总体感觉:这本书的内容值得推荐,至于书,这一本,不值啊"
3811,这个卡套式样到是方便，皮的质量太差啦，
3812,质量感受很差，卓越有点让我失望
3813,东西安装起来还是很漂亮的，功能实用， 安装费劲有100多个螺丝手都疼了， 配件有2个是坏的联系亚马逊客服后厂家联系了补寄了配件，客服还有继续追踪结果服务一如既往
3814,包装很不好 就简单的用一层泡沫油纸包着的 连页面内容上说的塑封也没有 还敢用嘛 瓶子底下磕了个坑 还好没破 是正品我也不敢信啊。
3815,盖子盖不稳，掉在地上用不了，坑爹
3816,出差备用品 不多评论。
3817,基本上没什么问题，书本有些许破损，但不影响阅读！
3818,上朱大可老師課的時候拿過去給他簽名O(∩_∩)O~
3819,包装的很结实，鞋套很厚实，耐用
3820,泡沫很丰富很细腻，只是不能搞到眼睛里去了。洗得很干净
3821,挤脚，鞋不小，却挤的脚疼
3822,好用，方便，但选矮了点，３米的层高不够，差３００毫米
3823,价格便宜，经济实惠，很好
3824,soso，洗起来比较方便，可是怎么煮出来的咖啡不是很香，温度也比较低！
3825,亚马逊最近真的很恶心，自己退回我的付款，然后又没有付款的按钮，真的是超级差的一次购物体验，所有购物心情都破坏了
3826,因为我健身一直用这个产品，所以一看到秒杀就马上下单了，果然没让人失望。不过，切记，不要往里面加热水，会很烫的！
3827,效果不好，刷的好像都不如手动牙刷干净，刷几天刷毛就倒了。
3828,产品不错。包装让人怀疑，开口竟然连胶塞都没有：别人试用过？卫生达标否？
3829,质量不错 锅热的很快而且还不粘锅 值得购买
3830,效果是有点 就是太麻了 鬼头完全没感觉，可以做一个钟，但没感觉就没意思了
3831,袋子装，折了n折，拆出来形状感人，你们自行脑补下。
3832,外观漂亮，待机时间特别长，开车听导航用了12个小时才用了不到一半电，很值！赞一个！
3833,声音很大！ 吸入最多的是小小的黑色飞虫，蚊子根本不被吸引，每天都被叮！
3834,吃的多。。貌似好像吃不饱似的
3835,打气麻烦，没有图片好看，而且收到的是有瑕疵的，巴掌大的污迹，但是海淘基本不考虑退货，所以差评
3836,居然还有脏的，不知道是不是人家用过的，懒得退算了
3837,尺寸大小合适，做工布料和图片描述差距大，想退货。不值这个价
3838,感觉不像真品，手写不顺畅，安笔尖时，感觉笔尖有点裂。
3839,有效果，厕所洗手池上的玻璃胶长了好多霉菌，去掉不少。
3840,太硬了！坑啊！一点不人性化
3841,8折优惠不错，是MC，但是做工稍次，边缘印刷一般。但是在105mm口径里面能够有都算不错的了。
3842,产品非常好用，出门在外！一杯自制热咖啡！随时享受小资情怀……自驾游强烈推荐！好评！！！！
3843,用的时候才发现根本不能燃香，换底座换香都试过，放进去一分钟就灭了！完全不能使用！垃圾货，大家千万别买了，又贵又不能用，一大坨只能摆着看看
3844,不知道为什么，明卫，挂着，胶棉头发霉了
3845,买了2件，一个送朋友，发现其中一个娃娃少只鞋，纠结，送人不能少零件吧，可给自己女儿一定也会不开心
3846,挂耳式非常勒耳朵，耳朵被拉扯的变形
3847,东西很不错，能够防护全面，也不起雾，只是我的头比较大，带上有些夹，另外鼻架不能调节，带上有点不太服帖。
3848,用了之后衣橱很整齐了
3849,刚用，我的牙齿有些黄，以前也不怎么在意。可能也是因为没碰到让我中意的洁牙产品，大S都推荐的东东，我也试试看。
3850,什么破玩意？一块破布也好意思说是毛巾？评论都是刷的？现在亚马逊上这些入驻的商家真的不能信。
3851,猫咪吃的很少，肚子饿了才吃一点，感觉它不喜欢吃
3852,TD-W89741N增强型开机慢，刚一个多月就不能用了。开机后Intemet灯不亮，无网络连接，换猫后能正常上网。售后维修不便。
3853,B面卡得厉害，无法放。沮丧！
3854,非常好，极为满意，很划算
3855,前150面都是些介绍....后面200页只选了百来首的乐府诗收录...还解释的很详细....适合初学者，入门后过半的篇幅是无用的....
3856,通身毛刺，基本上是个半成品，孔都歪了，真不知道贵公司做这个产品的意义何在，中国制造之耻！
3857,我等了一个小时才洗，就一点点颜色，根本是看不出来染了头发，就算是阳光下也不明显，就是比黑淡点，还是要我再花钱去发廊染
3858,反正就买这个牌子，没什么好不好，只要便宜无假货就好
3859,不错，好用的产品，值的拥有
3860,秒杀活动抢到的，结果收到货试戴了一下，没仔细看，镜架左腿有点变形就配了镜片，换货又麻烦，哎，不开心
3861,严重有色差！而且质量很差！没用几次就烂了！边沿弹了出来，怎样都弄不回去
3862,应该是对笔记本电脑实用，台式电脑就不知如何操作了，反正网络信号还算稳定，就是没在单位用上，算是鸡肋商品了。
3863,厚，但是不闷，很难得。然而，竟然掉绒，次次掉绒，穿后变熊掌，洗澡时很污。神奇的袜子。
3864,如题，确实好用，不过对油眼睛还是弱
3865,"It seemed a bit dull at first, but as you keep on reading, it would become more and more interesting. Hope the finale won't be too saddening... :)"
3866,没有考虑卫生间地面都是斜面的问题，架腿部位不可调节，没办法，用瓶盖垫起来了，其他还行
3867,这个整的什么呀，某宝上几块钱的东西？什么做工，因为相信亚马逊19.9买的，哪怕随便整个差不多的毛巾也行啊，不说了，看图吧！
3868,不错，图案简洁，蓝色适合男人
3869,车灯老坏，不确定是否配件问题，还是电路本身有缺陷，其实自己可以换的，这次特意买了2个，卓越至少比较放心，可以和以前的使用时间对比一下
3870,非常好用，价格又便宜，被我和老公评为旅行必备TOP3！
3871,不过书中所提到的fluent的使用有点老，所对应的版本是比较旧的，新版本需要重新找找
3872,不错！不错！不错！扫一扫还有视频教程
3873,，稍微有点小 不过看着挺精致
3874,材质很好，水上能漂浮且耐咬，本来是买给拉拉训练用的，但拉拉还未满一岁，据说未成年玩飞盘对大型犬关节发育很不好，只好以后用了。
3875,虽然还没有用，但从各方面介绍和到手实物观察来看确实是好商品。不理解的是，如此全球化的一个品牌公司，标配竟没有牙刷头插座，而要另配！！此点来说，此产品定义非人性化的商品更妥！
3876,如果手上皮肤粗糙得厉害，用这个就不行了，这个夏天作为普通护肤品还行，真要是想把粗糙的皮肤变细或把指甲缘的硬皮变软还得用小甘菊 手足龟裂修护霜(软管)75ml
3877,里面感觉肉的成分有点少。但是看着质量还蛮可以。
3878,帽子作工一般，太小了
3879,小贵啊，质量好，还是值得的。毕竟牌子的东西比较有手感。磨砂面，厚实。
3880,成分有问题，放在房间里以后觉得头晕恶心
3881,这个是买ZA隔离霜活动赠的，好多啊，加起来差不多一套正装的量，个人觉得适合冬天，夏天有点腻。
3882,"安装时才发现,裂了一个层架,退换太麻烦就没叨扰亚马逊了.钢管质感不错,但塑料件太差,是掺了回收料的塑料,不是全新料,你懂的,所以才会裂."
3883,看着很有意思，试了下太紧，不舒服
3884,买来后试用了一下，透气性好，质量不错。就是价格有些贵。
3885,钢笔塑料材质的，拧开有浅蓝色墨水流出，搞得我一手，本来放墨囊的地方都是墨水，一看就是用过的，太恶心了，和皮套都退了。这产品一看就是过了几手了。亚马逊真是不怕费工费力啊！反复这么搞，肯定其人为的。
3886,拿个赠品小样在这卖，当客户傻子呢？而且在产品上注明赠品，已退货，运费收不回来。
3887,之前在凯芙兰用过试用装，感觉很好，相比较而言价格很有优势。没有验证过是否是正品。 优点是特别容易吸收，吸收完了之后完全看出来，只能摸出来脸上涂抹过东西。 缺点是用了段时间已经没啥特别的感觉了，而且感觉没有专卖店里的水润，所以一直怀疑是否是正品。 建议大家在购买护肤品时最好先用过正品再考虑是否网上购买。
3888,大家最好不要买北京联合的这套丛书，严歌苓的官方英文网站已声明，这套丛书从来没有经过作家本人授权或给予任何版税获益。
3889,之前用的这个牌子手动的 果断又入了自动的 刚用了半个月 吸一次奶自动断电好多次 什么吗 这么贵的吸奶器搞什么？售后又在哪里？我该找哪里反映问题？
3890,东西非常好，很实用，和千元的ESPRESSO MAKER效果一样的。
3891,用了几个月，头发变的很死板，不柔顺也不轻盈，和卡诗差远了，价格却堪比卡诗。不会再用了
3892,RT。。。讲解很一般 内容不丰富 刚开始复习 不适合用 难度略大
3893,价格还行，东西也挺不错
3894,原来以为便宜，后来收到才知道根本没法用，大部分笔芯都 是干的。上当了！
3895,书桌很棒，颜色非常受小朋友喜欢，书桌的功能也都是需要的，高低调节很方便
3896,用了几次扔了，味道还好用着不方便，不如气雾型的好用有点鸡肋。
3897,最近看了许多健康饮食的书，这本书是和作者的另一本书一起买的。两本书都感觉不是太能接受。书中提到的“健康饮食”简单的说先要不吃肉食，然后不吃蛋、乳制品只吃素，吃生食，最后还要断食。其实我觉得书中一些观点和方法是值得鉴戒的，比如关于酸碱体质的问题等。但总体感觉不太适合一般人。
3898,一星的理由是买了一件，退了一件事，但要运费！第一次消费，也是最后一次。
3899,有点想退，但是包装被我撕坏了，这次就算了。我是女生，手指很下，买这个完全是个错误的决定……
3900,铅笔盒外面很仔细的裹了层汽泡纸来保护，但是包装的盒子是不是太大了点，也不是亚马逊统一的那种包装盒，难道是被外包了？幸好，外表看来笔没有断，但是从露出来的木质来看并不是很好的那种木质，所以有点怀疑是不是正品，如果不是正品这个价就贵了！
3901,书还是不错，就是物流递送时间有点长。
3902,在网上看到是白色的，很是喜欢就选购了，可收到不像是纯白，有点淡黄的感觉。很有失落感，灯泡还得自己另买，不够发货很给力，选的快递也很好，给两颗星吧！
3903,说是3000词的，但对上海的初三学生来说还是太简单了，带解释的词汇都在初中大纲里的（1500词），不明白为什么。 另外搞笑的是第五辑十本居然版面大小都不同的，长宽高都不一样的，象盗版一样，表面又积灰严重，不知在仓库里呆多久了？居然还捆在一起卖！ 原价80的书后面印的是带磁带或mp3的，现在没有，所以本来就只值这个价等于没优惠。好久没在这里买书了，难道拿掉卓越2字，真的就不卓越了？
3904,收到时没发现问题...但是拆的时候已经刮花了很多...很难看...能换吗?
3905,买给我妈妈用的，不知道她感觉怎样，还没问她。
3906,太差了！买的是紫色的，发的是白色的。功能也不一样，说明和描述不符！描述中：一会7号电池一会5号电池。发来的功能只有不同速度，没有震动模式调节。要是这样还买什么2百多的，1百多的还更新。拿打着随机发货的旗号，卖的不知道是什么旧品。要继续投诉！
3907,这款产品用后感觉不错！本来松弛的胸部变得饱满有弹性起来了！采用了三天 就有如此之好的效果！我对恢复充满了信心！坚持用！还会继续购买！
3908,只能说还可以吧，没有想象中的精致，不过这个价格也就这样了，最闹心的是玻璃盖子出气孔留下了玻璃吹空时的雾气，也说不清楚是什么，在我看来是瑕疵。不过不影响使用，也就算了。
3909,孩子喜欢孩子喜欢孩子喜欢
3910,不推荐购买，9月15日收到货品当天试机OK，国庆期间急需使用的时候，怎么测都是pos。中亚无法提供售后，供应商也是售出即不管。
3911,还没收到宝贝时，我家宝宝就一直在期待。等收到宝贝后，宝宝就爱不释手。晚上还要抱着睡觉。我们大人觉着，小火车作工精细，虽是合金的但一点都不咯手，价格不贵。非常愉快的一次海外购物体验。
3912,漏水 浪费 白白浪费钱 哎
3913,亚马逊，这次包装太差了，外壳黏糊糊貌似是漏了，里面的洗面奶没有密封，开盖就能用………
3914,桌子安装稍微困难，椅子简单，桌子很重，椅子也重，安装后很结实，做工尚可，焊缝，孔精度细节有待提高，面板不错，就是能有贴膜之类的保护就好了，要不用两年就惨不忍睹的。最后吐槽一下，那个抽屉太廉价了，薄薄的塑料，还有碰伤的痕迹？桌面板其实放不平，可能是气缸的原因，有一点点不平，用力可以压下去，然后又弹回来，就不是平的。
3915,用不了，退货了，拨不上号。
3916,比较实惠，但是我买的不是图片这个颜色。。
3917,轻便好用，方便搞卫生。
3918,没看到腮红，有的人说新版的没有腮红。音乐很柔和，有那种咕噜咕噜的声音，像宝宝在肚子里的胎动~~效果还要回去试用下才知道。
3919,除了盒子挤压得变形有点厉害，其他都挺好。
3920,看到我标题的先别喷，耐心看下文：国产的没有不好，我上一个绞菜机就是国产的，只不到50元。因为方便，用的多，也因为质量一般，不结实，坏了。我觉得再买个国产的，用一两年也挺好。但这个不是，不敢理直气壮表明产地，也不能说进口的，就那么含含糊糊，偷偷摸摸，鬼鬼祟祟，价格挺贵，占那些不明就里的人稀里糊涂的便宜，所以，不上当！
3921,质量不好，很粗糙，片子也比较旧。
3922,生产日期居然是14年的，太离谱了，保质期不到一年
3923,卡片完全没有问题，听音乐的话就不要报好大的期望，毕竟价钱在那里。
3924,菂官的菂字打不出，便全部都直接删掉了。相同的情况还有很多。感觉不像官方出品的电子书，更像网上随便下的盗版TXT。浪费了这两块八了。
3925,给爸爸买的，看着还挺不错的，网面，天热点也可以穿。鞋底很软很舒适，鞋面也不勒脚，爸爸挺喜欢的。一般穿42的鞋，这双鞋42略微有点紧，大概是穿惯了踩松的鞋吧。
3926,商品不错，之前用过这个品牌的 个人比较喜欢
3927,书很不错，印刷精美，就是速度太慢，所以给四星
3928,方便实用，出差方便多了
3929,透明胶贴纸包装，测速不到20Mb/s我对卓越彻底失望了
3930,打火机不错，和我预想的一样，用了一段时间了，外壳氧化后的颜色更喜欢了。
3931,带子太紧，勒的耳朵疼。。。
3932,上一瓶还没用多少掉地上碎了，好心疼
3933,睡上去冰冰的，挺舒服
3934,有点薄，款式还行，质量一般
3935,当天是蛮好，晚上灌入的热水明天就是温热了，国产了后效果不佳
3936,两堵墙信号就不好了。还不如腾达的。
3937,贝亲的东西太贵，套件设计不合理。一个奶瓶拆开几部分分开卖，缺德。
3938,不咋样？太小，太短，受骗了。
3939,刚收到货，一打开包装，东西拿在手上就听到一个罗丝的声音，这是新的吗？亚马逊太失望了
3940,挺好的，很香，适合冬天洗澡后用
3941,我很喜欢，女儿也很开心
3942,不知道什么效果，吃了一阵子，没感觉变化
3943,好用，护肤良品，旋转开关设计很棒
3944,东西是全的 但是光盘是坏的 书是旧的 凑合用吧
3945,理想很丰满，现实很骨感。整体有点儿单薄，所以到手之后那几根挂毛巾的都不是平行的了……而且挂毛巾也不是很方便……有点儿后悔买。但还是要给山崎实业疯狂打call！！！！
3946,刚用还好，过了几到天就没传什么用了，蚊子照样的飞
3947,也是在美亚看到，一直没有下单，今天看到后果断下单，寄给父母，等到收货后再来评论，期待中。
3948,和在商场买的正品一样。因为个人只喜欢这个味道，现在小管的不可以单只买，所以买了一大管。慢慢用哈。。。
3949,物流很快，很满意，包装完好，打开以后发现里面4根笔头是断的，也没有色卡，另外包裹盒子里有个透明袋子被人用刀子划开东西没有了，不知道里面是不是赠品还是什么，不过彩铅上色度很好，颜色很正，总体满意度3颗星！
3950,书的质量很好 内容也很实用 例子举的都很容易让人明白~喜欢
3951,漏！！！到的时候漏了快一半！真的很不开心
3952,很小一瓶，先用着看看效果，我是看到我一室友用了的，不过室友的是大瓶子的，差不多是我的两倍大，有点小落差
3953,质量不错，就是靠背不能调节，不是很舒服
3954,效果不错，屏幕擦的蛮干净感觉像镀了层膜！
3955,收到的东西明显是别人的退货，震动的频率大的吓人，这种东西看来还是不能买。
3956,有过滤效果，但用热水洗后，表面的漆就掉了，变得很毛糙，也没有光泽了。
3957,太小跟介绍的查太多/那么小咋用大家不要买
3958,味道大得很，家庭式旅馆都比这个好！
3959,好东西，值得购买，用了11年
3960,装了半天，装到最后，发现寻星镜没有，而是另一个简单的不能再简单的配件，长得有点像但根本没用也没法装，换货了，如果还这样再也不敢上亚马逊买东西了。满减100活动的时候买的，看来真不能贪便宜！
3961,做工精良 外观很好 美中不足的是功能少了点 没有多个功能的夹层
3962,哎呀妈呀，一股子香蕉水味道！
3963,大体上还不错，会员日429买入。 蓝牙下掉帧严重，甚至是卡顿的感觉。所以老老实实把接收器插上了。 上一手mx还是大三时候的mx310时隔十多年过去有些思绪。
3964,没有多大作用，还把床铺染脏了。而且发货慢，快递慢，从购买到收货整整用了一个多星期。
3965,效果不知道如何？在吃
3966,老感觉刷不干净，但是刷头质量不错，比高露洁360好
3967,我家40天大的小狗喝牛奶没事，喝这个呕吐。每只小动物体质不同，应该先买小罐装，浪费啊。
3968,之前买的，忘记评论了，做工非常差，商标还被剪掉了
3969,差评。对纸质没报希望，冲着包装买的，没想到实物并不是图片的样子。简直风格突变。
3970,总是漏，盖子不紧，送过来的时候包装纸都透了
3971,包装还可以。但是没觉得有效果，可能是没有坚持用的缘故。
3972,马马虎虎，最后一个卡扣进不去，桌面有少许倾斜
3973,做工一般，感觉不出德国笔的优越感，可能我期望太高了吧
3974,刚到还没怎么看，看印刷的还可以。
3975,刷锅好用，可以替代钢丝球
3976,为啥有个像是用过的样子？
3977,非常值，一直用锋3刀片。
3978,国产的，粘米粒，差劲！
3979,国外很多客户都用这款。感觉味道浓烈，还不错吧。
3980,兔子还是蛮喜欢的手感不错，也不怎么掉毛，但对于接近200的产品包装却是防水袋加一个绿色袋子实在不敢恭维。
3981,味道很清淡，月子里用还可以 ，量小。
3982,碟片质量不高。做为初步的培训资料尚可。
3983,还可以吧 将就用不吧 不是很满意
3984,还好吧，之前也买过！
3985,因为3M的天猫旗舰店一直无货，而杭州最近的雾霾又比较严重，所以就来亚马逊买了。 12月20日买的，怕是假货，特意选择亚马逊自营 价格浮动太快，购买时是185元，当天就180元，今天来看就138元...... 和朋友送的一个正品比较了一下，不太一样，咨询了一下3M的客服，对于这个销售渠道的真假也不置可否。 以后还是去3M的官方买吧，起码价格和真伪都比较放心，不会既花了高价又有可能是假货，毕竟这是关系到自己身体健康的大事哈，况且我还给父母公婆都买了一盒呢，揪心。
3986,明明是一个，下面的商品问答回的是两个有误导。围兜还偏小，五个月的小胖妞现在用紧紧的，过两个月可能就嫌勒了，不实用。
3987,也就是能测哇哈哈纯净水的东西，别的测不准，还说质量没有问题，自来水，birat净水器过滤的水，凉白开都是180-190之间，哇哈哈0，怡宝2。我是用来测碧然德净水器的滤芯的更换的时候用的，不是测哇哈哈纯净水来买这个东西的。产品没有问题，她说自来水和净水器过滤的水没有区别是很正常的，那就德国birat是欺骗人的。好好的亚马逊招这种第三方，就是个骗人的东西。那个售后的女的跟千千万万个售后小姐一路货色。产品卖出去就什么也不认账。我在美国亚马逊买的手机，自己摔坏的，寄回去，给我二话没有换了个新的。这就是区别。中国的商人没有一个诚实守信的。悲哀。
3988,衣服刚回来、手一搓商标就掉了。布料只能说还行，你说一个知名品牌会让衣服的商标还没洗一搓就掉了吗？有点失望而已。
3989,质量真是差到爆 用了不到一个月 伞撑卡头那里已经坏了 从来没有买过这么脆弱的伞 之前买20多块钱的伞都能用两年！联系退货还拒绝
3990,前年买的，至今未读。
3991,效果奇好 真东西 就是有点贵
3992,里面的内容只有标题是文字 剩下的是用图片的形式 显示效果极差 严重影响阅读体验 呸呸呸。喜欢这本书还是去买实体书吧，KINDLE版坑死人。
3993,不能不说这个不像是真的。味道极大，带上还不如不带。带上呛死人。
3994,可以说是没有目录，只列出了几个部分，连总共有多少章都不知道，更别说有多少节了。
3995,内容一般般 光盘里内容有点鸡肋 网上这种教程很多的
3996,所以觉得这里面的画有些呆板了，画得和里面的风格一样就不好啦 所以浏览了一遍就搁着了，美术爱好者慎买啦
3997,买了几次了，一直在用，是正品
3998,尺码不太适合我，懒得退了。
3999,效期到16年底，是在逗我吗???
4000,超级差的鞋柜，做工超差，尺寸不对，非常后悔的一次购物，价钱还不便宜，质量又差，差了就算了，尺寸还不对，气晕了
4001,史无前例的一次差劲的购买，彩铅铁盒严重变形，就像旧的一样，里面的笔乱摆一通，还有断心，真怀疑是二手的，快递员态度极差，在楼下大声喊我下楼去拿，家里有孩子又在做饭，没听到他还态度恶劣，是外面下雨对不起你，可一个从事服务行业的人就这素质真是服了，在某宝怕买到假的所以选了亚马逊自营，真是错误！！
4002,放卡的地方太集中在一侧了，所以会很鼓，好多小包，所以不用担心放不完
4003,狗粮中国产的大品牌了，就是我家狗狗有点流泪，换了几种狗粮了，都有流泪的情况。第一次养狗，不懂。
4004,hi，man。你的路由器很给力------才怪咧。为毛总是掉线？为毛半天连不上？这么不稳定路由器他自己知道么？你这会让他在路由器家族抬不起头的。将心比心好伐？么么哒~
4005,感觉去牙渍的效果不算太好，味道有点怪怪的。不太习惯用这种牙膏。一直比较喜欢薄荷味儿的牙膏。
4006,收到了看质量真的还不错，图案也漂亮，手感也可以
4007,买了旅游用。总体很实用，不用一个单词到处查发音!完全不懂英语的人，也可以救急!
4008,香味很淡，包装也不错
4009,1、板材气味严重 2、做工非常差，小作坊产品 3、以质论价，不值！
4010,"6个月用下来,很实用 很方便 很准确"
